0.00000e+00     0.00000e+00    2.51000e+00    1.000000000e+00    2.700000000e-01   
 1.80036e-03     1.55313e-01    2.51000e+00    1.000000000e+00    2.700000000e-01   
 3.60072e-03     3.10627e-01    2.51000e+00    1.000000000e+00    2.700000000e-01   
 5.40108e-03     4.65940e-01    2.51000e+00    1.000000000e+00    2.700000000e-01   
 7.20144e-03     6.21253e-01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 9.00180e-03     7.76566e-01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.08022e-02     9.31879e-01    2.50998e+00    1.000000000e+00    2.700000000e-01   
 1.26025e-02     1.08719e+00    2.50998e+00    1.000000000e+00    2.700000000e-01   
 1.44029e-02     1.24250e+00    2.50997e+00    1.000000000e+00    2.700000000e-01   
 1.62032e-02     1.39781e+00    2.50996e+00    1.000000000e+00    2.700000000e-01   
 1.80036e-02     1.55313e+00    2.50996e+00    1.000000000e+00    2.700000000e-01   
 1.98040e-02     1.70844e+00    2.50995e+00    1.000000000e+00    2.700000000e-01   
 2.16043e-02     1.86375e+00    2.50994e+00    1.000000000e+00    2.700000000e-01   
 2.34047e-02     2.01906e+00    2.50993e+00    1.000000000e+00    2.700000000e-01   
 2.52050e-02     2.17436e+00    2.50993e+00    1.000000000e+00    2.700000000e-01   
 2.70054e-02     2.32967e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 2.88058e-02     2.48498e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 3.06061e-02     2.64029e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 3.24065e-02     2.79560e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 3.42068e-02     2.95090e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 3.60072e-02     3.10621e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 3.78076e-02     3.26152e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 3.96079e-02     3.41683e+00    2.50989e+00    1.000000000e+00    2.700000000e-01   
 4.14083e-02     3.57213e+00    2.50989e+00    1.000000000e+00    2.700000000e-01   
 4.32086e-02     3.72744e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 4.50090e-02     3.88275e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 4.68094e-02     4.03805e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 4.86097e-02     4.19336e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 5.04101e-02     4.34867e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 5.22104e-02     4.50398e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 5.40108e-02     4.65928e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 5.58112e-02     4.81459e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 5.76115e-02     4.96990e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 5.94119e-02     5.12521e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 6.12122e-02     5.28052e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 6.30126e-02     5.43583e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 6.48130e-02     5.59114e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 6.66133e-02     5.74644e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 6.84137e-02     5.90175e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 7.02140e-02     6.05706e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 7.20144e-02     6.21237e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 7.38148e-02     6.36768e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 7.56151e-02     6.52299e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 7.74155e-02     6.67830e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 7.92158e-02     6.83360e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 8.10162e-02     6.98891e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 8.28166e-02     7.14422e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 8.46169e-02     7.29953e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 8.64173e-02     7.45484e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 8.82176e-02     7.61014e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 9.00180e-02     7.76545e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 9.18184e-02     7.92076e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 9.36187e-02     8.07607e+00    2.50990e+00    1.000000000e+00    2.700000000e-01   
 9.54191e-02     8.23137e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 9.72194e-02     8.38668e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 9.90198e-02     8.54199e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.00820e-01     8.69730e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.02621e-01     8.85261e+00    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.04421e-01     9.00791e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.06221e-01     9.16322e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.08022e-01     9.31853e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.09822e-01     9.47384e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.11622e-01     9.62915e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.13423e-01     9.78446e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.15223e-01     9.93977e+00    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.17023e-01     1.00951e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.18824e-01     1.02504e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.20624e-01     1.04057e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.22424e-01     1.05610e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.24225e-01     1.07163e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.26025e-01     1.08716e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.27826e-01     1.10269e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.29626e-01     1.11822e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.31426e-01     1.13375e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.33227e-01     1.14928e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.35027e-01     1.16482e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.36827e-01     1.18035e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.38628e-01     1.19588e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.40428e-01     1.21141e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.42228e-01     1.22694e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.44029e-01     1.24247e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.45829e-01     1.25800e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.47630e-01     1.27353e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.49430e-01     1.28906e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 1.51230e-01     1.30459e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.53031e-01     1.32012e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 1.54831e-01     1.33565e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 1.56631e-01     1.35118e+01    2.50993e+00    1.000000000e+00    2.700000000e-01   
 1.58432e-01     1.36672e+01    2.50993e+00    1.000000000e+00    2.700000000e-01   
 1.60232e-01     1.38225e+01    2.50994e+00    1.000000000e+00    2.700000000e-01   
 1.62032e-01     1.39778e+01    2.50995e+00    1.000000000e+00    2.700000000e-01   
 1.63833e-01     1.41331e+01    2.50995e+00    1.000000000e+00    2.700000000e-01   
 1.65633e-01     1.42884e+01    2.50996e+00    1.000000000e+00    2.700000000e-01   
 1.67433e-01     1.44437e+01    2.50997e+00    1.000000000e+00    2.700000000e-01   
 1.69234e-01     1.45990e+01    2.50997e+00    1.000000000e+00    2.700000000e-01   
 1.71034e-01     1.47543e+01    2.50998e+00    1.000000000e+00    2.700000000e-01   
 1.72835e-01     1.49096e+01    2.50998e+00    1.000000000e+00    2.700000000e-01   
 1.74635e-01     1.50650e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.76435e-01     1.52203e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.78236e-01     1.53756e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.80036e-01     1.55309e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.81836e-01     1.56862e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.83637e-01     1.58415e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.85437e-01     1.59968e+01    2.50999e+00    1.000000000e+00    2.700000000e-01   
 1.87237e-01     1.61521e+01    2.50998e+00    1.000000000e+00    2.700000000e-01   
 1.89038e-01     1.63075e+01    2.50998e+00    1.000000000e+00    2.700000000e-01   
 1.90838e-01     1.64628e+01    2.50997e+00    1.000000000e+00    2.700000000e-01   
 1.92639e-01     1.66181e+01    2.50997e+00    1.000000000e+00    2.700000000e-01   
 1.94439e-01     1.67734e+01    2.50996e+00    1.000000000e+00    2.700000000e-01   
 1.96239e-01     1.69287e+01    2.50996e+00    1.000000000e+00    2.700000000e-01   
 1.98040e-01     1.70840e+01    2.50995e+00    1.000000000e+00    2.700000000e-01   
 1.99840e-01     1.72393e+01    2.50994e+00    1.000000000e+00    2.700000000e-01   
 2.01640e-01     1.73946e+01    2.50993e+00    1.000000000e+00    2.700000000e-01   
 2.03441e-01     1.75499e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 2.05241e-01     1.77053e+01    2.50992e+00    1.000000000e+00    2.700000000e-01   
 2.07041e-01     1.78606e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 2.08842e-01     1.80159e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 2.10642e-01     1.81712e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 2.12442e-01     1.83265e+01    2.50989e+00    1.000000000e+00    2.700000000e-01   
 2.14243e-01     1.84818e+01    2.50989e+00    1.000000000e+00    2.700000000e-01   
 2.16043e-01     1.86371e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.17844e-01     1.87924e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.19644e-01     1.89477e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.21444e-01     1.91030e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.23245e-01     1.92583e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.25045e-01     1.94136e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.26845e-01     1.95689e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.28646e-01     1.97242e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.30446e-01     1.98795e+01    2.50988e+00    1.000000000e+00    2.700000000e-01   
 2.32246e-01     2.00349e+01    2.50989e+00    1.000000000e+00    2.700000000e-01   
 2.34047e-01     2.01902e+01    2.50989e+00    1.000000000e+00    2.700000000e-01   
 2.35847e-01     2.03455e+01    2.50989e+00    1.000000000e+00    2.700000000e-01   
 2.37648e-01     2.05008e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 2.39448e-01     2.06561e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 2.41248e-01     2.08114e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 2.43049e-01     2.09667e+01    2.50990e+00    1.000000000e+00    2.700000000e-01   
 2.44849e-01     2.11220e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 2.46649e-01     2.12773e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 2.48450e-01     2.14326e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
 2.50250e-01     2.15879e+01    2.50991e+00    1.000000000e+00    2.700000000e-01   
